Académie;Etablissement;Code spécialité;Statut
Aix-Marseille;0130003H;23810023409;ST
Aix-Marseille;0130050J;23810023409;ST
Aix-Marseille;0130054N;23810023409;ST
Aix-Marseille;0050005D;23810023409;ST
Aix-Marseille;0050039R;23810023409;ST
Aix-Marseille;0131606A;23810024203;ST
Aix-Marseille;0840082H;23810024203;ST
Aix-Marseille;0134101M;23810024203;ST
Aix-Marseille;0840935K;23810024203;ST
Aix-Marseille;0130064Z;23810024203;ST
Aix-Marseille;0130157A;23810024203;ST
Aix-Marseille;0130150T;23810025009;AP
Aix-Marseille;0130054N;23810025009;ST
Aix-Marseille;0130150T;23810025009;ST
Aix-Marseille;0130058T;23810025009;ST
Aix-Marseille;0131434N;23810025012;AP
Aix-Marseille;0840733R;23810025012;AP
Aix-Marseille;0133645S;23810025012;AP
Aix-Marseille;0130053M;23810025014;AP
Aix-Marseille;0130143K;23810025014;AP
Aix-Marseille;0131786W;23810025214;AP
Aix-Marseille;0040161D;23810025214;AP
Aix-Marseille;0130171R;23810025214;AP
Aix-Marseille;0050503V;23810025214;AP
Aix-Marseille;0130150T;23810025214;AP
Aix-Marseille;0131784U;23810025214;AP
Aix-Marseille;0133339J;23810025215;AP
Aix-Marseille;0840733R;23810025216;AP
Aix-Marseille;0133645S;23810025220;AP
Aix-Marseille;0840763Y;23810025222;ST
Aix-Marseille;0131432L;23810025222;ST
Aix-Marseille;0040007L;23810025222;ST
Aix-Marseille;0840113S;23810025222;ST
Aix-Marseille;0840042P;23810025222;ST
Aix-Marseille;0840039L;23810025222;ST
Aix-Marseille;0130171R;23810025222;ST
Aix-Marseille;0130150T;23810025222;ST
Aix-Marseille;0130146N;23810025222;ST
Aix-Marseille;0130062X;23810025222;ST
Aix-Marseille;0130056R;23810025222;ST
Aix-Marseille;0050008G;23810025222;ST
Aix-Marseille;0040011R;23810025222;ST
Aix-Marseille;0131782S;23810025303;AP
Aix-Marseille;0131782S;23810025304;AP
Aix-Marseille;0133015G;23810025307;ST
Aix-Marseille;0040161D;23810025408;AP
Aix-Marseille;0130062X;23810025408;ST
Aix-Marseille;0130146N;23810025408;ST
Aix-Marseille;0840763Y;23810025408;ST
Aix-Marseille;0131782S;23810025411;AP
Aix-Marseille;0134073G;23810025510;AP
Aix-Marseille;0840733R;23810025510;AP
Aix-Marseille;0131775J;23810025510;AP
Aix-Marseille;0133475G;23810025510;AP
Aix-Marseille;0131434N;23810025510;AP
Aix-Marseille;0840940R;23810025510;AP
Aix-Marseille;0131782S;23810025510;AP
Aix-Marseille;0131775J;23810025514;AP
Aix-Marseille;0131434N;23810025515;AP
Aix-Marseille;0131445A;23810030003;ST
Aix-Marseille;0840016L;23810030003;ST
Aix-Marseille;0840918S;23810030003;ST
Aix-Marseille;0130010R;23810030003;ST
Aix-Marseille;0130143K;23810030003;ST
Aix-Marseille;0132410Z;23810030003;ST
Aix-Marseille;0840041N;23810030003;ST
Aix-Marseille;0130064Z;23810030003;ST
Aix-Marseille;0130006L;23810030003;ST
Aix-Marseille;0130013U;23810030003;ST
Aix-Marseille;0130062X;23810030003;ST
Aix-Marseille;0130056R;23810030003;ST
Aix-Marseille;0130157A;23810030003;ST
Aix-Marseille;0130071G;23810030003;ST
Aix-Marseille;0050003B;23810030003;ST
Aix-Marseille;0130055P;23810030003;ST
Aix-Marseille;0130068D;23810030003;ST
Aix-Marseille;0131606A;23810030003;ST
Aix-Marseille;0840046U;23810030003;ST
Aix-Marseille;0130059U;23810030003;ST
Aix-Marseille;0131747D;23810030003;ST
Aix-Marseille;0130146N;23810030003;ST
Aix-Marseille;0130161E;23810030003;ST
Aix-Marseille;0840113S;23810030003;ST
Aix-Marseille;0050009H;23810030003;ST
Aix-Marseille;0040007L;23810030003;ST
Aix-Marseille;0040023D;23810030003;ST
Aix-Marseille;0040011R;23810030003;ST
Aix-Marseille;0132280H;23810030003;ST
Aix-Marseille;0134101M;23810030003;ST
Aix-Marseille;0133424B;23810030003;ST
Aix-Marseille;0133395V;23810030003;ST
Aix-Marseille;0131403E;23810030003;ST
Aix-Marseille;0840082H;23810030003;ST
Aix-Marseille;0131432L;23810030003;ST
Aix-Marseille;0131441W;23810030003;ST
Aix-Marseille;0131675A;23810030003;ST
Aix-Marseille;0132193N;23810030003;ST
Aix-Marseille;0131775J;23810030004;AP
Aix-Marseille;0132278F;23810030004;AP
Aix-Marseille;0134330L;23810031106;AP
Aix-Marseille;0840113S;23810031107;ST
Aix-Marseille;0130056R;23810031107;ST
Aix-Marseille;0840039L;23810031107;ST
Aix-Marseille;0130146N;23810031107;ST
Aix-Marseille;0050008G;23810031107;ST
Aix-Marseille;0131432L;23810031107;ST
Aix-Marseille;0840001V;23810031211;ST
Aix-Marseille;0130065A;23810031211;ST
Aix-Marseille;0840016L;23810031211;ST
Aix-Marseille;0841078R;23810031211;ST
Aix-Marseille;0130010R;23810031211;ST
Aix-Marseille;0133406G;23810031211;ST
Aix-Marseille;0132410Z;23810031211;ST
Aix-Marseille;0133288D;23810031211;ST
Aix-Marseille;0840041N;23810031211;ST
Aix-Marseille;0130063Y;23810031211;ST
Aix-Marseille;0130013U;23810031211;ST
Aix-Marseille;0130064Z;23810031211;ST
Aix-Marseille;0130006L;23810031211;ST
Aix-Marseille;0130062X;23810031211;ST
Aix-Marseille;0130058T;23810031211;ST
Aix-Marseille;0130151U;23810031211;ST
Aix-Marseille;0130068D;23810031211;ST
Aix-Marseille;0131606A;23810031211;ST
Aix-Marseille;0130146N;23810031211;ST
Aix-Marseille;0840046U;23810031211;ST
Aix-Marseille;0040003G;23810031211;ST
Aix-Marseille;0050027C;23810031211;ST
Aix-Marseille;0130161E;23810031211;ST
Aix-Marseille;0040011R;23810031211;ST
Aix-Marseille;0134249Y;23810031211;ST
Aix-Marseille;0131484T;23810031211;ST
Aix-Marseille;0133395V;23810031211;ST
Aix-Marseille;0134101M;23810031211;ST
Aix-Marseille;0131403E;23810031211;ST
Aix-Marseille;0133474F;23810031211;ST
Aix-Marseille;0131441W;23810031211;ST
Aix-Marseille;0131424C;23810031211;ST
Aix-Marseille;0133425C;23810031211;ST
Aix-Marseille;0131402D;23810031211;ST
Aix-Marseille;0840082H;23810031211;ST
Aix-Marseille;0133274N;23810031211;ST
Aix-Marseille;0131675A;23810031211;ST
Aix-Marseille;0131445A;23810031211;ST
Aix-Marseille;0840113S;23810031211;ST
Aix-Marseille;0134249Y;23810031213;AP
Aix-Marseille;0050503V;23810031213;AP
Aix-Marseille;0131775J;23810031213;AP
Aix-Marseille;0131767A;23810031213;AP
Aix-Marseille;0840733R;23810031213;AP
Aix-Marseille;0040161D;23810031213;AP
Aix-Marseille;0131784U;23810031213;AP
Aix-Marseille;0131775J;23810031214;AP
Aix-Marseille;0040161D;23810031214;AP
Aix-Marseille;0131767A;23810031214;AP
Aix-Marseille;0134249Y;23810031214;AP
Aix-Marseille;0130049H;23810032210;ST
Aix-Marseille;0133396W;23810032210;ST
Aix-Marseille;0130049H;23810032303;ST
Aix-Marseille;0131775J;23810032303;AP
Aix-Marseille;0133396W;23810032303;ST
Aix-Marseille;0133425C;23810032303;ST
Aix-Marseille;0130059U;23810032304;ST
Aix-Marseille;0840046U;23810033006;ST
Aix-Marseille;0133425C;23810033006;ST
Aix-Marseille;0133474F;23810033006;ST
Aix-Marseille;0131456M;23810033006;ST
Aix-Marseille;0133274N;23810033006;ST
Aix-Marseille;0050009H;23810033006;ST
Aix-Marseille;0130013U;23810033006;ST
Aix-Marseille;0130065A;23810033006;ST
Aix-Marseille;0840935K;23810033006;ST
Aix-Marseille;0130157A;23810033006;ST
Aix-Marseille;0130001F;23810033006;ST
Aix-Marseille;0040007L;23810033005;ST
Aix-Marseille;0131456M;23810033005;ST
Aix-Marseille;0133425C;23810033005;ST
Aix-Marseille;0132280H;23810033005;ST
Aix-Marseille;0133424B;23810033005;ST
Aix-Marseille;0133474F;23810033005;ST
Aix-Marseille;0131445A;23810033005;ST
Aix-Marseille;0840082H;23810033005;ST
Aix-Marseille;0131485U;23810033005;ST
Aix-Marseille;0132193N;23810033005;ST
Aix-Marseille;0840935K;23810033005;ST
Aix-Marseille;0130065A;23810033005;ST
Aix-Marseille;0133244F;23810033005;ST
Aix-Marseille;0130033R;23810033005;ST
Aix-Marseille;0134003F;23810033005;ST
Aix-Marseille;0130064Z;23810033005;ST
Aix-Marseille;0130157A;23810033005;ST
Aix-Marseille;0130001F;23810033005;ST
Aix-Marseille;0130071G;23810033005;ST
Aix-Marseille;0130151U;23810033005;ST
Aix-Marseille;0840046U;23810033005;ST
Aix-Marseille;0130161E;23810033005;ST
Aix-Marseille;0050009H;23810033005;ST
Aix-Marseille;0130059U;23810033101;ST
Aix-Marseille;0131775J;23810033101;AP
Aix-Marseille;0130059U;23810033103;ST
Aix-Marseille;0134010N;23810033104;AP
Aix-Marseille;0130049H;23810033104;ST
Aix-Marseille;0131775J;23810033104;AP
Aix-Marseille;0130049H;23810033104;AP
Aix-Marseille;0132974M;23810033403;AP
Aix-Marseille;0840709P;23810033403;AP
Aix-Marseille;0134070D;23810033403;AP
Aix-Marseille;0040023D;23810033404;ST
Aix-Marseille;0131456M;23810033404;ST
Aix-Marseille;0132828D;23810033404;ST
Aix-Marseille;0131484T;23810033404;ST
Aix-Marseille;0840700E;23810033404;ST
Aix-Marseille;0130010R;23810033404;ST
Aix-Marseille;0133406G;23810033404;ST
Aix-Marseille;0132974M;23810033404;ST
Aix-Marseille;0840113S;23810033404;ST
Aix-Marseille;0050009H;23810033404;ST
Aix-Marseille;0040011R;23810033404;ST
Aix-Marseille;0841208G;23810033603;AP
Aix-Marseille;0841208G;23810033604;AP
Aix-Marseille;0130063Y;23810033605;ST
Aix-Marseille;0131437S;23810033605;ST
Aix-Marseille;0132280H;23810033605;ST
Aix-Marseille;0133305X;23810033605;ST
Aix-Marseille;0131445A;23810033605;ST
Aix-Marseille;0131485U;23810033605;ST
Aix-Marseille;0131606A;23810033605;ST
Aix-Marseille;0130001F;23810033605;ST
Aix-Marseille;0840041N;23810033605;ST
Aix-Marseille;0134155W;23810034304;ST
Aix-Marseille;0840021S;23810034403;ST
Aix-Marseille;0132790M;23810034403;ST
Aix-Marseille;0840082H;23810034403;ST
Aix-Marseille;0130058T;23810034403;ST
Aix-Marseille;0840606C;23811021112;ST
Aix-Marseille;0050012L;99990099999;ST
Aix-Marseille;0840787Z;99990099999;ST
Aix-Marseille;0131715U;99990099999;ST
Aix-Marseille;0132010P;99990099999;ST
Aix-Marseille;0840218F;99990099999;ST
Aix-Marseille;0840765A;99990099999;ST
Aix-Marseille;0040056P;99990099999;ST
Aix-Marseille;0841203B;99990099999;ST
Aix-Marseille;0132149R;99990099999;ST
Aix-Marseille;0132149R;23811021112;ST
Aix-Marseille;0131690S;99990099999;ST
Aix-Marseille;0050606G;99990099999;ST
Aix-Marseille;0840607D;99990099999;ST
Aix-Marseille;0131848N;99990099999;ST
Aix-Marseille;0840788A;23811021404;ST
Aix-Marseille;0840606C;99990099999;ST
Aix-Marseille;0050606G;23811022103;ST
Aix-Marseille;0840747F;23811022103;ST
Aix-Marseille;0134249Y;23811022103;ST
Aix-Marseille;0132823Y;99990099999;ST
Aix-Marseille;0132278F;23810030004;ST
Aix-Marseille;0040577F;99990099999;ST
Aix-Marseille;0840796J;99990099999;ST
Aix-Marseille;0840746E;99990099999;ST
Aix-Marseille;0840747F;99990099999;ST
Aix-Marseille;0840797K;99990099999;ST
Aix-Marseille;0132278F;99990099999;ST
Aix-Marseille;0131656E;99990099999;ST
Aix-Marseille;0132343B;23210021002;ST
Aix-Marseille;0040378P;23210021002;ST
Aix-Marseille;0132343B;23210022139;ST
Aix-Marseille;0040378P;23210023217;ST
Aix-Marseille;0840096Y;23210023217;ST
Aix-Marseille;0132343B;23210023217;ST
Aix-Marseille;0840096Y;23210023326;ST
Aix-Marseille;0040378P;23210023441;ST
Aix-Marseille;0840096Y;23210023441;ST
Aix-Marseille;0132343B;23210023441;ST
Aix-Marseille;0040378P;23210025431;ST
Aix-Marseille;0840096Y;23210025431;ST
Aix-Marseille;0132343B;23210025431;ST
Aix-Marseille;0132343B;23210031223;ST
Aix-Marseille;0132343B;23210033412;ST
Aix-Marseille;0840096Y;23210034307;ST
Amiens;0020089L;23210020101;ST
Amiens;0020034B;23210020101;ST
Amiens;0021496R;23210022130;AP
Amiens;0801298B;23210022130;AP
Amiens;0601203G;23210022130;AP
Amiens;0602114X;23210022130;AP
Amiens;0602114X;23210022133;AP
Amiens;0021496R;23210022135;AP
Amiens;0601203G;23210022135;AP
Amiens;0801298B;23210022135;AP
Amiens;0602114X;23210022135;AP
Amiens;0601203G;23210022137;AP
Amiens;0022112K;23210022137;AP
Amiens;0801298B;23210022137;AP
Amiens;0602114X;23210022137;AP
Amiens;0021496R;23210022137;AP
Amiens;0801739F;23210022139;ST
Amiens;0601863Z;23210022139;ST
Amiens;0601787S;23210022139;ST
Amiens;0020052W;23210022139;ST
Amiens;0022151C;23210022139;AP
Amiens;0602114X;23210022139;AP
Amiens;0021502X;23210022139;AP
Amiens;0601211R;23210022139;AP
Amiens;0801948H;23210022139;ST
Amiens;0801882L;23210022139;ST
Amiens;0020052W;23210022141;ST
Amiens;0022151C;23210022141;AP
Amiens;0601203G;23210022141;AP
Amiens;0801298B;23210022141;AP
Amiens;0602114X;23210022141;AP
Amiens;0021496R;23210022141;AP
Amiens;0802198E;23210022141;AP
Amiens;0602182W;23210022141;AP
Amiens;0602183X;23210022141;AP
Amiens;0801948H;23210022141;ST
Amiens;0022042J;23210022142;ST
Amiens;0601203G;23210022142;AP
Amiens;0602114X;23210022142;AP
Amiens;0800007Y;23210022142;ST
Amiens;0800062H;23210022142;ST
Amiens;0801252B;23210022142;ST
Amiens;0801704T;23210022142;ST
Amiens;0601946P;23210022142;ST
Amiens;0600049C;23210022142;ST
Amiens;0601897L;23210022142;ST
Amiens;0020012C;23210022142;ST
Amiens;0020492Z;23210022142;ST
Amiens;0020078Z;23210022142;ST
Amiens;0022008X;23210022510;ST
Amiens;0800013E;23210022715;ST
Amiens;0600049C;23210022715;ST
Amiens;0600003C;23210022715;ST
Amiens;0022044L;23210022715;ST
Amiens;0022152D;23210022715;AP
Amiens;0602141B;23210022715;AP
Amiens;0800013E;23210023220;ST
Amiens;0600049C;23210023222;ST
Amiens;0022044L;23210023223;ST
Amiens;0022152D;23210023223;AP
Amiens;0800013E;23210023223;ST
Amiens;0600003C;23210023223;ST
Amiens;0022044L;23210023224;ST
Amiens;0802147Z;23210023224;AP
Amiens;0022158K;23210023224;AP
Amiens;0022152D;23210023224;AP
Amiens;0602141B;23210023224;AP
Amiens;0800013E;23210023224;ST
Amiens;0600070A;23210023224;ST
Amiens;0600003C;23210023224;ST
Amiens;0020052W;23210023224;ST
Amiens;0020052W;23210023302;ST
Amiens;0020052W;23210023324;ST
Amiens;0800063J;23210023324;ST
Amiens;0800013E;23210023324;ST
Amiens;0600049C;23210023324;ST
Amiens;0600003C;23210023324;ST
Amiens;0802147Z;23210023326;AP
Amiens;0020052W;23210023327;ST
Amiens;0022152D;23210023327;AP
Amiens;0022158K;23210023327;AP
Amiens;0800063J;23210023327;ST
Amiens;0800013E;23210023327;ST
Amiens;0600003C;23210023327;ST
Amiens;0600049C;23210023327;ST
Amiens;0022044L;23210023327;ST
Amiens;0020051V;23210023445;ST
Amiens;0022152D;23210023446;AP
Amiens;0022044L;23210023446;ST
Amiens;0022044L;23210023447;ST
Amiens;0800013E;23210023447;ST
Amiens;0600003C;23210023447;ST
Amiens;0600070A;23210023447;ST
Amiens;0601822E;23210023447;ST
Amiens;0021939X;23210023447;ST
Amiens;0020052W;23210023449;ST
Amiens;0800013E;23210023449;ST
Amiens;0600017T;23210024008;ST
Amiens;0022042J;23210024240;ST
Amiens;0600004D;23210024240;ST
Amiens;0600017T;23210024240;ST
Amiens;0020078Z;23210024240;ST
Amiens;0600048B;23210025218;ST
Amiens;0022114M;23210025218;AP
Amiens;0801298B;23210025218;AP
Amiens;0022112K;23210025218;AP
Amiens;0021496R;23210025218;AP
Amiens;0601211R;23210025218;AP
Amiens;0022150B;23210025218;AP
Amiens;0801194N;23210025218;ST
Amiens;0600048B;23210025220;ST
Amiens;0801298B;23210025220;AP
Amiens;0022114M;23210025220;AP
Amiens;0021478W;23210025223;ST
Amiens;0022114M;23210025223;AP
Amiens;0801900F;23210025223;ST
Amiens;0600048B;23210025223;ST
Amiens;0600048B;23210025433;ST
Amiens;0022112K;23210025433;AP
Amiens;0801298B;23210025433;AP
Amiens;0020079A;23210025434;ST
Amiens;0601211R;23210025434;AP
Amiens;0022112K;23210025434;AP
Amiens;0801298B;23210025434;AP
Amiens;0801194N;23210025434;ST
Amiens;0020079A;23210025437;ST
Amiens;0801231D;23210025437;ST
Amiens;0600041U;23210025437;ST
Amiens;0021476U;23210025437;ST
Amiens;0021939X;23210025439;ST
Amiens;0801252B;23210025439;ST
Amiens;0801864S;23210025439;ST
Amiens;0800013E;23210025439;ST
Amiens;0600003C;23210025439;ST
Amiens;0600003C;23210025524;ST
Amiens;0601363F;23210025524;ST
Amiens;0600016S;23210025524;ST
Amiens;0022115N;23210031117;AP
Amiens;0020079A;23210031122;ST
Amiens;0801628K;23210031122;ST
Amiens;0801853E;23210031122;ST
Amiens;0601470X;23210031122;ST
Amiens;0020025S;23210031223;ST
Amiens;0801298B;23210031223;AP
Amiens;0021502X;23210031223;AP
Amiens;0600070A;23210031223;ST
Amiens;0021478W;23210031224;ST
Amiens;0601211R;23210031224;AP
Amiens;0022112K;23210031224;AP
Amiens;0021502X;23210031224;AP
Amiens;0802147Z;23210031224;AP
Amiens;0801298B;23210031224;AP
Amiens;0801514L;23210031224;ST
Amiens;0801864S;23210031224;ST
Amiens;0801628K;23210031224;ST
Amiens;0601162M;23210031224;ST
Amiens;0601822E;23210031224;ST
Amiens;0601787S;23210031224;ST
Amiens;0601363F;23210031224;ST
Amiens;0601845E;23210031224;ST
Amiens;0600003C;23210031224;ST
Amiens;0600049C;23210031224;ST
Amiens;0601870G;23210031224;ST
Amiens;0022008X;23210031224;ST
Amiens;0020492Z;23210031224;ST
Amiens;0020088K;23210031224;ST
Amiens;0600049C;23210032227;ST
Amiens;0021479X;23210033205;ST
Amiens;0802156J;23210033205;AP
Amiens;0601162M;23210033205;AP
Amiens;0601946P;23210033205;ST
Amiens;0600063T;23210033205;ST
Amiens;0020012C;23210033205;ST
Amiens;0020498F;23210033205;ST
Amiens;0801864S;23210033411;ST
Amiens;0601897L;23210033411;ST
Amiens;0601162M;23210033411;ST
Amiens;0600041U;23210033411;ST
Amiens;0600004D;23210033411;ST
Amiens;0020492Z;23210033411;ST
Amiens;0021479X;23210033411;ST
Amiens;0022042J;23210033411;ST
Amiens;0021478W;23210033411;ST
Amiens;0020012C;23210033411;ST
Amiens;0020078Z;23210033411;ST
Amiens;0801900F;23210033411;ST
Amiens;0801853E;23210033411;ST
Amiens;0800063J;23210033411;ST
Amiens;0800062H;23210033411;ST
Amiens;0020052W;23210033412;ST
Amiens;0022151C;23210033412;AP
Amiens;0021502X;23210033412;AP
Amiens;0602182W;23210033412;AP
Amiens;0801739F;23210033412;ST
Amiens;0801948H;23210033412;ST
Amiens;0801882L;23210033412;ST
Amiens;0601787S;23210033412;ST
Amiens;0601863Z;23210033412;ST
Amiens;0020498F;23210033615;ST
Amiens;0022114M;23210033615;AP
Amiens;0801298B;23210033615;AP
Amiens;0601203G;23210033615;AP
Amiens;0802207P;23210033615;AP
Amiens;0020022N;23210033616;ST
Amiens;0022114M;23210033616;AP
Amiens;0801298B;23210033616;AP
Amiens;0022112K;23210033616;AP
Amiens;0602114X;23210033616;AP
Amiens;0601203G;23210033616;AP
Amiens;0021496R;23210033616;AP
Amiens;0802203K;23210033616;AP
Amiens;0802207P;23210033616;AP
Amiens;0800013E;23210033616;ST
Amiens;0600004D;23210033616;ST
Amiens;0020089L;23210034307;ST
Amiens;0601845E;23210034307;ST
Amiens;0600004D;23210034307;ST
Amiens;0021478W;23210034307;ST
Amiens;0020052W;23210034307;ST
Amiens;0021906L;23210034405;ST
Amiens;0801628K;23210034405;ST
Amiens;0600048B;23210034405;ST
Amiens;0020025S;23211021130;ST
Amiens;0022041H;23211021130;AP
Amiens;0801997L;23211021130;AP
Amiens;0801999N;23211021130;AP
Amiens;0601613C;23211021235;ST
Amiens;0021831E;23211021237;ST
Amiens;0801997L;23211021237;AP
Amiens;0020025S;23211021405;ST
Amiens;0021923E;23211021405;AP
Amiens;0802046P;23211021405;AP
Amiens;0601996U;23211021405;AP
Amiens;0801999N;23211021405;AP
Amiens;0801719J;23211021405;ST
Amiens;0600070A;23211021405;ST
Amiens;0601265Z;23211021405;ST
Amiens;0021818R;23211021405;ST
Amiens;0601575L;23211033003;ST
Amiens;0601769X;23211033003;ST
Amiens;0601770Y;23211033003;ST
Amiens;0021908N;23211033003;ST
Amiens;0021907M;23211033003;ST
Amiens;0021523V;23211033003;ST
Amiens;0601575L;23211033003;AP
Amiens;0022041H;23211033003;AP
Amiens;0801999N;23211033003;AP
Amiens;0801630M;23211033003;ST
Amiens;0801328J;23211033003;ST
Amiens;0802046P;23211021130;ST
Amiens;0021818R;23211021130;ST
Amiens;0601770Y;23211021130;ST
Amiens;0801719J;23211021130;ST
Amiens;0801794R;23211021130;ST
Amiens;0801335S;23820099999;ST
Amiens;0020025S;23811021404;ST
Amiens;0601996U;23811021405;AP
Amiens;0021907M;23811022108;AP
Amiens;0801629L;23811033001;ST
Amiens;0801328J;23811033001;ST
Amiens;0801335S;23811033001;ST
Amiens;0601575L;23811033001;ST
Amiens;0601769X;23811033001;ST
Amiens;0021908N;23811033001;ST
Amiens;0021907M;23811033001;ST
Amiens;0021523V;23811033001;ST
Amiens;0801631N;23811033001;ST
Amiens;0801630M;23811033001;ST
Amiens;0020060E;23811021112;ST
Amiens;0601265Z;23811021404;ST
Amiens;0801719J;23811021404;ST
Amiens;0801335S;23811021404;ST
Amiens;0021831E;23811021112;ST
Amiens;0801825Z;23811021112;ST
Amiens;0601613C;23811021112;ST
Amiens;0801613U;23811022104;ST
Amiens;0021908N;23811022103;ST
Amiens;0601769X;23811022103;ST
Amiens;0601575L;23811022103;ST
Amiens;0021523V;23811022103;ST
Amiens;0601610Z;23811022103;ST
Amiens;0021522U;23811021112;ST
Amiens;0801720K;23811021112;ST
Amiens;0801794R;23811021112;ST
Amiens;0801272Y;23811021112;ST
Amiens;0601688J;23811021112;ST
Amiens;0601782L;23811021112;ST
Amiens;0601610Z;23811021112;ST
Amiens;0021818R;23811021112;ST
Amiens;0802046P;23811021112;ST
Amiens;0601265Z;23811021112;ST
Amiens;0801719J;23811021112;ST
Amiens;0021522U;23811021404;ST
Amiens;0601782L;23811021404;ST
Amiens;0601194X;23811021404;ST
Amiens;0800013E;23810020006;ST
Amiens;0600049C;23810020006;ST
Amiens;0600003C;23810020006;ST
Amiens;0020052W;23810020006;ST
Amiens;0022044L;23810020006;ST
Amiens;0801252B;23810020006;ST
Amiens;0801946F;23810020008;ST
Amiens;0600016S;23810020008;ST
Amiens;0600002B;23810020008;ST
Amiens;0600003C;23810020008;ST
Amiens;0600041U;23810020008;ST
Amiens;0600049C;23810020008;ST
Amiens;0600062S;23810020008;ST
Amiens;0601363F;23810020008;ST
Amiens;0601897L;23810020008;ST
Amiens;0601822E;23810020008;ST
Amiens;0601787S;23810020008;ST
Amiens;0601470X;23810020008;ST
Amiens;0021906L;23810020008;ST
Amiens;0022044L;23810020008;ST
Amiens;0020052W;23810020008;ST
Amiens;0020079A;23810020008;ST
Amiens;0020089L;23810020008;ST
Amiens;0021476U;23810020008;ST
Amiens;0022008X;23810020008;ST
Amiens;0021939X;23810020008;ST
Amiens;0020034B;23810020008;ST
Amiens;0022002R;23810020008;ST
Amiens;0801900F;23810020008;ST
Amiens;0801336T;23810020008;ST
Amiens;0800007Y;23810020008;ST
Amiens;0800013E;23810020008;ST
Amiens;0800063J;23810020008;ST
Amiens;0801514L;23810020008;ST
Amiens;0801864S;23810020008;ST
Amiens;0801853E;23810020008;ST
Amiens;0801949J;23810020008;ST
Amiens;0020034B;23810020103;ST
Amiens;0801864S;23810020103;ST
